"Time"	"Event_length"	"Viability"	"cl. PARP"	"cl. caspase-3"	"Xe131Di"	"Cs133Di"	"Ba138Di"	"CD44"	"Beads-Ce140"	"CD200"	"CD19"	"CD3&CD14&CD15"	"CD47"	"CD243"	"CD24"	"CD20"	"IgA"	"CD184"	"IgD"	"RARa2"	"CD38"	"IgG"	"CD45"	"CD362"	"CD10"	"CD325"	"CD22"	"Notch-1"	"CD329"	"CD34"	"CD269"	"Nanog"	"cyto kappa"	"Sox-2"	"CD27"	"Oct3/4"	"KLF-4"	"IgM"	"Nestin"	"CD138"	"CD289"	"cyto lambda"	"CD338"	"CD319"	"BCKG190Di"	"DNA1"	"DNA2"
863.880004882812	27	0	0	0	0	0	0	2.53707766532898	4.98681545257568	35.6164283752441	0.571520745754242	4.41041040420532	77.5418472290039	8.2954740524292	1.56348383426666	0	0	8.74877166748047	0	1.44587016105652	376.699951171875	0	3.18528723716736	17.2676410675049	5.81007814407349	96.5779724121094	0	11.4924211502075	0.179083943367004	0.961390316486359	0	5.0606803894043	260.902435302734	0	9.71446800231934	0.898582577705383	0.938610970973969	2.75394415855408	0.98992919921875	7.45217323303223	8.55515670776367	19.5052642822266	10.377236366272	36.0039596557617	0	67.9064788818359	161.270462036133
921.835998535156	15	0	0	0	0.773156464099884	0	6.27968645095825	7.17390251159668	2.39386916160583	0.764164566993713	0	0	36.864616394043	0	1.41602003574371	0	0	0	0	0.725463151931763	0	0	4.03452444076538	0	0	42.6183967590332	1.18670332431793	0	0.747641503810883	0	0	1.87979602813721	1.06620657444	0.0822800248861313	0	0	0	11.4271841049194	0	1.96749699115753	0	0.223232269287109	0	1.00869977474213	0	28.8348922729492	55.7500953674316
1042.35705566406	21	4.558434009552	0	0	0	0	0	2.93550300598145	2.85974526405334	0.652689099311829	0	3.45827269554138	71.8393249511719	0	0	0	0	19.125452041626	1.58913421630859	2.5509831905365	553.440063476562	4.18753814697266	7.19670820236206	0.810633361339569	0	1.06370890140533	0.456960529088974	8.00398731231689	0.676995158195496	0	0	0	162.332809448242	0	0	2.67098498344421	0	4.12921476364136	0	2.27939391136169	0	16.7809753417969	6.24939298629761	38.3738555908203	0	120.518997192383	193.68994140625
1084.73999023438	14	0	0	0	0	0	1.27321445941925	1.01890230178833	0	0	0	0.538300931453705	32.3227996826172	1.4238897562027	0	0	0	0	0	0	0	0	3.29093027114868	0	0	14.7369070053101	1.64611637592316	1.08088493347168	1.15127074718475	0	0	0	1.6108558177948	0	0	0	0	1.39962375164032	2.75036787986755	1.67999446392059	1.05417501926422	5.20503854751587	1.59148597717285	2.89381766319275	0	30.4167861938477	57.9812278747559
1111.96594238281	25	0	0	0	0	0	0	0.0991000831127167	2.43063735961914	21.5374374389648	0	8.54544258117676	60.4180335998535	3.99638772010803	0.192331224679947	0	0	18.9924583435059	3.59976172447205	0.664336681365967	242.361740112305	1.38668394088745	12.108546257019	30.45924949646	10.0952816009521	97.7784652709961	1.11543691158295	0	1.54659080505371	0	3.87089371681213	17.3491687774658	101.107093811035	7.12553310394287	25.4348278045654	1.23622047901154	2.61530733108521	0.864395380020142	0	2.15868353843689	1.77614188194275	0.0258553680032492	1.08035182952881	18.1497325897217	0	84.9094314575195	169.865127563477
1137.72094726562	28	0	1.19879913330078	0	0	0	0	5.43777847290039	0	7.16315317153931	0	4.06686210632324	102.791915893555	7.44633722305298	0	0	0	28.9770565032959	4.0166015625	0.441302478313446	286.740814208984	7.55894041061401	16.0421390533447	7.29872751235962	51.7270431518555	62.8747673034668	0.117339186370373	1.53861677646637	0	0	2.26339197158813	12.978045463562	296.79736328125	0.927786767482758	4.23358154296875	6.12154579162598	3.28766465187073	3.68305277824402	0.725965142250061	8.93837642669678	4.76071929931641	4.14226388931274	6.82346391677856	52.4376792907715	0	85.7466659545898	154.739074707031
1157.94299316406	22	0	0.235746562480927	0	1.12170016765594	0	0	9.96131610870361	0	1.54145658016205	5.1500244140625	3.30037021636963	39.3409767150879	0	13.8692474365234	0	0.180443942546844	0	0	3.50015425682068	6.41330718994141	1.22192406654358	60.1986541748047	5.61311626434326	2.70832967758179	22.9972476959229	0	3.0782253742218	18.4436836242676	0	0	1.67964017391205	31.7831344604492	0	0	0	0.917964518070221	0	0	0	0	4.35714864730835	0	0.479055553674698	0	32.1649055480957	88.6263427734375
1174.1669921875	24	0	0	0	0	0	0	21.8443431854248	0	2.35560202598572	0	0.145136401057243	168.88752746582	9.11442756652832	3.16895699501038	0	0	0.151634112000465	0	0	9.01875972747803	4.70848178863525	606.083740234375	7.8120903968811	0	30.9068202972412	0.685115158557892	9.26555728912354	8.52028846740723	0	0	2.25464868545532	10.6252241134644	0	1.25367105007172	0	0	2.96525955200195	0	2.29879856109619	2.24143600463867	17.7871685028076	0	2.30153226852417	0	55.3122291564941	133.131622314453
1200.18200683594	26	1.18102717399597	0	0	0	0	3.9114625453949	8.99511337280273	0.0549830421805382	6.47819042205811	1.85307574272156	1.02800714969635	63.2254333496094	0.0902436748147011	0.0988725498318672	0	0.176803410053253	38.4117622375488	0	2.27377343177795	462.044067382812	0	7.69249153137207	0.474793195724487	3.54523372650146	44.5135879516602	0	1.85164105892181	5.14306116104126	0	2.70001888275146	7.11000728607178	266.66943359375	7.64719295501709	1.82545399665833	0	0.9443479180336	3.20611953735352	0	16.693323135376	1.00539267063141	8.58901214599609	9.74591541290283	38.64111328125	0	73.3842163085938	127.05150604248
1288.82800292969	23	0	0	0	0.588177502155304	0	0	34.1526756286621	1.27334821224213	2.04930973052979	4.64012002944946	5.20719432830811	86.7319641113281	3.51417112350464	0	0	1.49502074718475	13.8033638000488	0	1.70906484127045	47.585334777832	0.164869219064713	445.399475097656	0.846736371517181	1.1052188873291	15.9067878723145	0.276645123958588	1.45706975460052	103.059089660645	13.1528739929199	6.31560707092285	4.29131746292114	37.944278717041	1.16506171226501	0.850741684436798	0	0	1.86951196193695	0	1.23773503303528	0	18.682279586792	2.73169445991516	2.0780189037323	0	79.6998672485352	150.297805786133
1295.10400390625	22	0	0	4.18986892700195	1.13364136219025	0	1.27589106559753	3.93969035148621	0	16.4668884277344	0	6.32262229919434	95.2620849609375	3.83039832115173	0	1.12972640991211	2.67834758758545	19.600040435791	0	0	291.024658203125	8.27269268035889	2.55858898162842	1.32027721405029	0.021540928632021	7.77418804168701	1.44495832920074	6.18401861190796	1.53666973114014	0	6.59938526153564	2.3186252117157	65.7795333862305	0	0	0	2.10556077957153	1.92776370048523	2.75421524047852	1.47879993915558	3.50025701522827	4.09440946578979	4.37223720550537	27.291374206543	0	58.1995429992676	181.021423339844
1308.00805664062	22	3.29452729225159	1.26660215854645	0	0	0	0	16.4827270507812	0	0	0	0.694544732570648	28.0972843170166	1.53839266300201	0.302545666694641	0	0	1.1830438375473	0.460479468107224	3.07118558883667	48.9263610839844	0.324758768081665	203.029602050781	0.761055529117584	0	9.89825820922852	0	0.692821741104126	29.8703022003174	2.16356420516968	0	8.32419681549072	30.403470993042	0	0	0	2.00695896148682	0.389555245637894	0	0	0.649095475673676	9.01030254364014	0	4.3729510307312	0	55.0768585205078	117.082038879395
1408.82800292969	18	0	0	0	0	0	0	0	4.30418586730957	1.49362432956696	0	0	62.6689529418945	0	8.03004550933838	0	0	14.1509103775024	0	9.1778621673584	244.568313598633	0.151611521840096	5.88845682144165	4.96586179733276	0	22.2286758422852	0	6.76144313812256	0	0	10.0600547790527	1.5331107378006	23.8688640594482	0.982988595962524	1.26460814476013	1.6283358335495	0	0	0	0.35590124130249	0	13.0876188278198	0.05845682695508	24.0563793182373	0	103.252830505371	156.445602416992
1531.17199707031	28	0	0.46791684627533	0	0.164346426725388	0	5.79539060592651	18.8960647583008	0.616848349571228	7.16526317596436	0	0	31.5774059295654	0.419744193553925	1.14444828033447	1.3559182882309	0	0	3.86877846717834	0.226327404379845	52.8952598571777	0	300.019500732422	3.89338850975037	6.32694864273071	57.0552215576172	3.45628571510315	4.09797859191895	177.465423583984	5.11865425109863	0.313194543123245	4.30751180648804	49.4908332824707	4.00777673721313	0	0	0	0.403061330318451	3.25140905380249	5.56284999847412	0.687586724758148	26.1275482177734	1.30366563796997	2.47827172279358	0	93.4901809692383	174.915786743164
1562.2919921875	18	0	0	0	0.161881774663925	0	0	5.32294940948486	0.32088378071785	5.59923982620239	0	0	72.1411056518555	5.43036365509033	1.2047826051712	0	0.714352250099182	0	0	0	3.89950037002563	0	27.8345146179199	5.99997568130493	1.5642706155777	40.2645797729492	0	0.333394587039948	7.09688854217529	0	0	0	14.8624887466431	0.00574390077963471	0	0	0	2.99612069129944	0	3.99257874488831	0	8.21375560760498	6.33773517608643	1.47500836849213	0	97.3193664550781	154.524261474609
1621.15905761719	10	0	0	0	0	0	8.17626190185547	0	4.55752849578857	0	0	0	1.06945621967316	0	0	0	5.72481393814087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.8957214355469	61.986701965332
1691.19799804688	28	0	2.83410668373108	0	0	0	4.37561893463135	28.0920696258545	0	0	0	4.69803094863892	39.4656181335449	0	0	0	0	12.7541990280151	0.369396895170212	5.94218730926514	28.7857360839844	0.746786952018738	334.521545410156	2.31572461128235	2.25221705436707	20.0942192077637	0	4.9295015335083	92.0283813476562	3.03240442276001	1.53079032897949	9.82351684570312	40.3315734863281	1.38836872577667	0	0	2.67083215713501	2.38835620880127	0	2.16934108734131	0	29.8974094390869	4.21991872787476	2.56642937660217	0	97.958869934082	203.586395263672
1701.35400390625	17	0	0	0	1.58791661262512	0	7.67290830612183	8.4379825592041	0	1.95346987247467	0	1.86000418663025	40.7622985839844	4.6182746887207	1.22731196880341	0	0	0	0	0	2.44088673591614	0	4.82144594192505	0	0.436185598373413	28.7838573455811	0	5.72393131256104	0	0.0480528436601162	0	1.20009827613831	2.38129925727844	2.06118655204773	0	0	1.14245784282684	0	0	5.77821969985962	2.19275975227356	1.30616855621338	3.2471969127655	0	0	68.4810104370117	149.176498413086
1849.12805175781	27	0	0	0	2.38197469711304	0	0	26.3836898803711	0	1.46939980983734	0	7.45839309692383	51.177619934082	11.1738557815552	14.0435037612915	0	0.182151302695274	0	0.45888677239418	7.66831016540527	10.2451848983765	0	69.7948837280273	1.85107135772705	6.906325340271	49.1334648132324	0	2.86275863647461	34.4341735839844	2.90365386009216	0.814885258674622	15.5659427642822	18.1776561737061	12.5134420394897	0	0	1.11337184906006	1.25287556648254	1.60973370075226	5.31891965866089	0	10.4552345275879	4.11515140533447	0	0	62.4453620910645	150.339477539062
1940.49499511719	22	0	0	0	3.39085698127747	0	0.282892733812332	0.673041999340057	0	0.510180592536926	0	0	78.6912689208984	0	0	0	1.0630019903183	0	0	1.03871500492096	4.24477386474609	0	11.6474838256836	7.81858777999878	2.22156763076782	36.0848007202148	0	0.708611845970154	0.217861786484718	0	0	9.01966953277588	21.274507522583	1.81239080429077	1.94765472412109	0	0.0919093564152718	0	0	0	2.8525493144989	12.5367393493652	0.0590438917279243	6.89216136932373	0	73.8435897827148	104.267158508301
2022.23999023438	20	0	0	0	0	0	12.060827255249	6.59890079498291	0.494251608848572	3.43858861923218	0	2.20785999298096	124.814155578613	2.83917331695557	1.63312268257141	0	0	0	0	0	154.352966308594	3.32501649856567	291.095184326172	10.4566621780396	0.982809662818909	48.6022300720215	0	2.77955293655396	9.97281837463379	0	0	4.41638898849487	22.0298309326172	0	0	0.184259876608849	5.10578060150146	0	1.29328942298889	2.89748620986938	4.88248586654663	19.5460224151611	0	17.9162921905518	0	72.0696182250977	127.293182373047
2061.18505859375	22	0	0	0	0.757289946079254	0	1.59194278717041	5.00804567337036	0	7.83366537094116	0	2.36154890060425	18.5064945220947	0.547066986560822	1.41597831249237	0	0.00263139070011675	2.68158531188965	0	0.710180222988129	24.0807495117188	0.273153990507126	119.484870910645	0	0	11.9288187026978	3.62341141700745	1.46322178840637	37.4484367370605	0	0.796462059020996	5.96176195144653	26.4523677825928	2.68840408325195	0	0	1.10006546974182	1.04161560535431	0	1.34938418865204	0	11.368558883667	0	14.5452165603638	0	85.6830291748047	158.489105224609
2082.79907226562	27	0	0	0	0	0	0	23.0394840240479	2.89464449882507	8.36080551147461	0	2.66365528106689	47.0667304992676	0	1.27555406093597	0	0	1.10973823070526	0	9.77873134613037	12.7153234481812	0	66.2549362182617	0	0.385074079036713	66.6956329345703	1.42758941650391	3.44238376617432	35.5563430786133	0.256266206502914	0	5.47392845153809	36.8993835449219	0.462791264057159	0	0	0.878848075866699	0	0	6.88138055801392	0	10.914116859436	0	4.09114599227905	0	78.3070526123047	156.315307617188
2112.3701171875	25	0	0.915663242340088	0	1.45338749885559	0	0	3.02156257629395	9.56809616088867	53.4797401428223	0	5.1401047706604	57.1468849182129	4.9138331413269	0.352865159511566	0	0	20.8307952880859	5.02620983123779	1.29962563514709	511.299438476562	0.897778451442719	12.1979122161865	43.7581520080566	2.94631004333496	17.1027755737305	0	0	0.317705273628235	0	9.52597522735596	3.13588309288025	208.42073059082	1.64004778862	5.04740905761719	0.763733804225922	2.52850961685181	3.34610962867737	7.34261560440063	15.9696178436279	3.31461095809937	2.87645053863525	1.99570918083191	59.5409278869629	0	80.4521026611328	156.46940612793
2207.6298828125	20	0	0	0	0	0	0	5.73276329040527	3.1861732006073	2.12574863433838	2.77240371704102	2.27433800697327	188.967224121094	0.160726740956306	0	0	0	0.0924200043082237	0	0.878346085548401	128.530670166016	0	366.949096679688	72.3802261352539	0	22.8544502258301	0	0.0112151093780994	0	0	0.0980735868215561	0	34.5379066467285	1.42658019065857	0	0	2.34039711952209	5.47498273849487	0	0	4.54928398132324	4.08064603805542	0.288284063339233	12.1356792449951	0	89.2853546142578	155.11669921875
2313.3720703125	19	0	0	0	0	0	0	0	0.924646377563477	34.1701469421387	0	0.212216883897781	49.6075057983398	4.84594631195068	7.55998945236206	0.530884385108948	1.24387145042419	23.2261009216309	0	9.5921573638916	278.178558349609	0.57265317440033	19.6442337036133	2.77148151397705	3.02549481391907	95.9699020385742	0.682473361492157	0.642090618610382	2.84736800193787	0	1.6906555891037	7.12630844116211	166.310073852539	11.8328084945679	11.0505352020264	0.925570428371429	2.49315667152405	3.05007886886597	0	13.2062501907349	4.19491767883301	18.3948745727539	7.81140995025635	43.7678718566895	0	99.3296661376953	172.348571777344
2347.4609375	21	0	1.39694714546204	0	0	0	7.20068693161011	0.672715485095978	2.20419526100159	75.062629699707	0.277355521917343	0	100.245056152344	0.601631462574005	5.32340574264526	0	2.62508916854858	13.3160953521729	0	0.228852838277817	370.456787109375	0	9.25155448913574	0.0626687854528427	1.10331690311432	60.6335716247559	0	0.110568776726723	0.998752593994141	1.4927419424057	3.20505309104919	1.86216831207275	10.4192743301392	6.73617458343506	13.0897827148438	0	0	0.593787670135498	0	1.03792297840118	0	0	7.83461380004883	21.6475009918213	0	43.2892761230469	88.1859436035156
2392.76000976562	24	0	0	0	0	0	4.02571868896484	11.4860782623291	0.280891865491867	20.3680934906006	3.97127914428711	4.57919502258301	94.810432434082	3.91332602500916	0.496056258678436	0	0	28.6215782165527	2.11339068412781	2.55708837509155	586.587524414062	2.78703188896179	4.97078895568848	9.190993309021	1.68181645870209	56.6035423278809	0	6.53465843200684	0.284103363752365	0	0.838543474674225	4.64738512039185	120.049430847168	10.7777976989746	3.33318185806274	1.68622994422913	1.70725500583649	10.2786359786987	0	7.42370748519897	3.37597870826721	15.3126649856567	7.53362321853638	64.1209869384766	0	70.2310180664062	171.883697509766
2407.21411132812	21	0	0	0	0	0	0	21.7844581604004	0	0	0	9.4215784072876	37.0134391784668	4.91868782043457	0.96484500169754	0	0	9.1082010269165	0	11.3228530883789	14.5569705963135	0	61.3379211425781	2.58233046531677	6.2437310218811	51.9891357421875	0	4.39178609848022	29.3646717071533	5.67475652694702	6.85168123245239	0	20.032262802124	13.2498111724854	0	0	6.3532543182373	1.6552072763443	3.33368730545044	13.3257522583008	4.58369302749634	6.36225461959839	0	3.14071154594421	0	51.2269172668457	113.308166503906
2582.09594726562	26	0	0	0	0.449559658765793	0	0	7.69140720367432	1.38490009307861	0	0.643943905830383	0	123.985794067383	6.68830919265747	0	0	0	3.96818423271179	0	2.02412295341492	118.42569732666	2.68163371086121	562.933654785156	0.235301911830902	1.29424130916595	5.30547952651978	1.12225604057312	0	0	0	0	1.02152669429779	9.56908130645752	0	1.18956923484802	0	0	4.57482290267944	0	0.445722848176956	2.37158298492432	5.83563089370728	0	11.5082216262817	0	69.2795791625977	156.400955200195
2791.58911132812	26	0	0.748311936855316	0	0	0	23.9161682128906	1.39702010154724	5.63222169876099	21.1994018554688	0	4.74966764450073	135.733612060547	0	3.30858731269836	1.22379291057587	1.96724510192871	52.7444381713867	2.68255615234375	7.89875555038452	435.906768798828	0.0721556842327118	8.14869976043701	8.08075618743896	1.40312874317169	38.1186943054199	0.689836025238037	1.88206100463867	3.17382383346558	0	9.00715065002441	7.80067873001099	555.750427246094	3.46610951423645	0	3.20478558540344	0.325064480304718	0.0580347590148449	2.54318618774414	7.83949851989746	0	2.55712652206421	5.46336841583252	39.3698844909668	0	88.3871154785156	210.64826965332
2848.11206054688	24	0	2.6577479839325	0	0	0	5.39837408065796	3.4339873790741	0	0	0.0343539789319038	3.05551028251648	174.353393554688	5.65877532958984	3.21567249298096	0	0	0	0.154718831181526	5.67410898208618	252.776962280273	0	613.175476074219	7.88675737380981	0	9.58613109588623	0	2.91018104553223	0	0	0	0	17.7345657348633	0.886382639408112	0	0	0	5.69737768173218	0	6.3734245300293	1.4525294303894	14.9944353103638	2.38280510902405	18.1848907470703	0	43.7090454101562	97.2817459106445
2859.01000976562	38	0	0	0	0	0	1.0138566493988	1.21545588970184	2.96022772789001	0	0	0.923609435558319	96.3144912719727	0.821275293827057	7.69886779785156	1.85896217823029	3.11262273788452	0.574169456958771	0	0.952966451644897	128.307846069336	1.63205456733704	591.9326171875	3.50390791893005	4.74311208724976	44.2271766662598	0.728862285614014	4.22158098220825	6.77595138549805	0	0	1.96752464771271	20.0132369995117	0.885858178138733	0	0	4.23835945129395	3.81376075744629	0	2.35512948036194	2.82557702064514	6.61849308013916	1.06649315357208	24.3774681091309	0	55.1436233520508	108.349266052246
3013.72412109375	18	0	0	0	5.25541353225708	0	0	37.7070693969727	1.19588458538055	4.43514776229858	3.16327905654907	5.11184215545654	66.5653381347656	0	0	0	0.198700398206711	5.62905740737915	2.34931612014771	0.387095808982849	68.6667861938477	0	522.736328125	32.6925659179688	0	10.730544090271	0	3.99068713188171	168.101593017578	3.40952348709106	3.62245917320251	0.64196902513504	27.8201732635498	1.35281276702881	0	0	0.728301227092743	4.36741590499878	0.778221189975739	1.92607724666595	2.99749970436096	30.9445400238037	3.09233927726746	0	0	71.4926986694336	165.352798461914
3131.25	20	0	0	1.55589532852173	0	0	0	30.4176139831543	0	0.953223466873169	0	6.72234010696411	27.3541450500488	0	1.10568785667419	0	0.632775664329529	1.66790223121643	0	0	4.75520610809326	0	56.4843254089355	3.22632312774658	4.04533863067627	70.2043762207031	0	4.99177074432373	34.4474411010742	0	0	0.618592202663422	21.9887523651123	3.20007157325745	0	0	3.44987845420837	1.29418051242828	0.948511242866516	2.69022440910339	0	5.42426919937134	0	0	0	53.4963302612305	103.843154907227
3407.2919921875	29	0	0	0	0	0	39.2629432678223	0.306351184844971	0	10.3817157745361	0	0	51.8441734313965	0	0	0	3.36829662322998	5.49106788635254	0.134576097130775	1.92966389656067	439.3935546875	0.0698473528027534	2.82472252845764	4.54169178009033	0	9.33394336700439	0.675980806350708	2.03484845161438	0	0	0	1.87812161445618	184.450241088867	0	0	0	0	6.48921966552734	0	18.344705581665	3.92349576950073	5.83544015884399	7.68765783309937	26.2810020446777	0	70.6493988037109	128.477523803711
3575.88500976562	26	0	0	0	0	0	0	9.5649995803833	0	53.8831558227539	2.99107146263123	0	125.151817321777	2.28908252716064	0.0100357597693801	0	0	13.0654535293579	0	3.84417176246643	842.856750488281	1.78829312324524	18.7030696868896	3.98656749725342	7.25048589706421	56.2048187255859	1.82096755504608	7.12448787689209	5.10820341110229	0	2.9930534362793	7.30462121963501	344.44287109375	8.81674861907959	11.0110969543457	1.49339497089386	2.89126968383789	8.06662940979004	3.07653021812439	11.8291940689087	0	30.1060523986816	2.33503532409668	60.635009765625	0	58.3804664611816	134.539276123047
3899.90893554688	11	0	0	0.787626504898071	0	0	0	0	0	0	0.719206869602203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.39079475402832	0	0.447760224342346	0	1.5275422334671	1.91757690906525	0	0	0	0	0	0	0.522076606750488	0	1.29127812385559	0	2.74989366531372	0	0	0	55.5335998535156	70.5044403076172
